,provider,id,Full_Formula,formula,space_group,a_lattice_param,b_lattice_param,c_lattice_param,aplha_degree,beta_degree,gamma_degree,pbc,sits,volume,species_at_sites,is_stable,is_magnetic,formation_energy,energy_above_hull,band_gap
0,mp,mp-1016872.cif,Ca1 Ir1 O3,CaIrO3,Pm-3m,3.953475,3.953475,3.953475,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ca (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Ir (1.977, 1.977, 1.977) [0.5, 0.5, 0.5], PeriodicSite: O (1.977, 1.977, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.977, 0.0, 1.977) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.977, 1.977) [0.0, 0.5, 0.5]]",61.792674200619054,"[Element Ca, Element Ir, Element O, Element O, Element O]",False,False,-1.7961600592500004,0.3065528340000041,0.0
1,mp,mp-1184243.cif,Ga1 Sn1 O3,GaSnO3,Pm-3m,3.872114,3.872114,3.872114,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ga (1.936, 1.936, 1.936) [0.5, 0.5, 0.5], PeriodicSite: Sn (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: O (1.936, 1.936, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.936, 0.0, 1.936) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.936, 1.936) [0.0, 0.5, 0.5]]",58.05563839429101,"[Element Ga, Element Sn, Element O, Element O, Element O]",False,False,-1.5182749117500003,0.5757749151250007,0.0
2,mp,mp-1094085.cif,Nd3 Sn1 N1,Nd3SnN,Pm-3m,5.00002241,5.00002241,5.00002241,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Nd (2.5, 2.5, 0.0) [0.5, 0.5, -0.0], PeriodicSite: Nd (2.5, 0.0, 2.5) [0.5, -0.0, 0.5], PeriodicSite: Nd (0.0, 2.5, 2.5) [-0.0, 0.5, 0.5], PeriodicSite: Sn (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: N (2.5, 2.5, 2.5) [0.5, 0.5, 0.5]]",125.00168075753311,"[Element Nd, Element Nd, Element Nd, Element Sn, Element N]",True,False,-1.0221699004999998,0.0,0.0
3,mp,mp-1207183.cif,Mn3 Au1 N1,Mn3AuN,Pm-3m,3.822994,3.822994,3.822994,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Mn (1.911, 0.0, 0.0) [0.5, 0.0, 0.0], PeriodicSite: Mn (0.0, 1.911, 0.0) [0.0, 0.5, 0.0], PeriodicSite: Mn (0.0, 0.0, 1.911) [0.0, 0.0, 0.5], PeriodicSite: Au (1.911, 1.911, 1.911) [0.5, 0.5, 0.5], PeriodicSite: N (0.0, 0.0, 0.0) [0.0, 0.0, 0.0]]",55.87413969149089,"[Element Mn, Element Mn, Element Mn, Element Au, Element N]",False,True,-0.18233573175862006,0.09417163337500156,0.0
4,mp,mp-1183929.cif,Cs1 Na1 O3,CsNaO3,Pm-3m,4.448345,4.448345,4.448345,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Cs (2.224, 2.224, 2.224) [0.5, 0.5, 0.5], PeriodicSite: Na (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: O (2.224, 2.224, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.224, 0.0, 2.224) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.224, 2.224) [0.0, 0.5, 0.5]]",88.02284214895064,"[Element Cs, Element Na, Element O, Element O, Element O]",False,False,-0.2726547501465518,0.8390947366666688,0.0
5,mp,mp-1013719.cif,Ba3 Bi1 Sb1,Ba3BiSb,Pm-3m,6.586375,6.586375,6.586375,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ba (0.0, 3.293, 3.293) [0.0, 0.5, 0.5], PeriodicSite: Ba (3.293, 0.0, 3.293) [0.5, 0.0, 0.5], PeriodicSite: Ba (3.293, 3.293, 0.0) [0.5, 0.5, 0.0], PeriodicSite: Bi (3.293, 3.293, 3.293) [0.5, 0.5, 0.5], PeriodicSite: Sb (0.0, 0.0, 0.0) [0.0, 0.0, 0.0]]",285.71915815502155,"[Element Ba, Element Ba, Element Ba, Element Bi, Element Sb]",False,False,-0.5401453979999999,0.47097707420000035,0.0
6,mp,mp-1016927.cif,Ti1 Zn1 O3,TiZnO3,Pm-3m,3.843088,3.843088,3.843088,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ti (1.922, 1.922, 1.922) [0.5, 0.5, 0.5], PeriodicSite: Zn (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: O (1.922, 1.922, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.922, 0.0, 1.922) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.922, 1.922) [0.0, 0.5, 0.5]]",56.759817119617246,"[Element Ti, Element Zn, Element O, Element O, Element O]",False,False,-2.2848386159166667,0.5366701811666683,0.0
7,mp,mp-1120777.cif,Na1 Ti1 F3,NaTiF3,Pm-3m,4.158119,4.158119,4.158119,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Na (2.079, 2.079, 2.079) [0.5, 0.5, 0.5], PeriodicSite: Ti (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: F (0.0, 2.079, 0.0) [0.0, 0.5, 0.0], PeriodicSite: F (2.079, 0.0, 0.0) [0.5, 0.0, 0.0], PeriodicSite: F (0.0, 0.0, 2.079) [0.0, 0.0, 0.5]]",71.89368464879401,"[Element Na, Element Ti, Element F, Element F, Element F]",False,True,-2.924981625477012,0.23502901877777838,0.0
8,mp,mp-1013704.cif,Ca3 Bi1 Sb1,Ca3BiSb,Pm-3m,5.86,5.86,5.86,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ca (0.0, 2.93, 2.93) [0.0, 0.5, 0.5], PeriodicSite: Ca (2.93, 0.0, 2.93) [0.5, 0.0, 0.5], PeriodicSite: Ca (2.93, 2.93, 0.0) [0.5, 0.5, 0.0], PeriodicSite: Bi (2.93, 2.93, 2.93) [0.5, 0.5, 0.5], PeriodicSite: Sb (0.0, 0.0, 0.0) [0.0, 0.0, 0.0]]",201.23005600000005,"[Element Ca, Element Ca, Element Ca, Element Bi, Element Sb]",False,False,-0.49847491800000016,0.45901464414706217,0.0
9,mp,mp-1187143.cif,Sr1 Be1 O3,SrBeO3,Pm-3m,3.733877,3.733877,3.733877,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Sr (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Be (1.867, 1.867, 1.867) [0.5, 0.5, 0.5], PeriodicSite: O (1.867, 1.867, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.867, 0.0, 1.867) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.867, 1.867) [0.0, 0.5, 0.5]]",52.0571061965092,"[Element Sr, Element Be, Element O, Element O, Element O]",False,True,-2.188208119583334,0.37697198499999907,0.0
10,mp,mp-1186118.cif,Na1 Ca1 O3,NaCaO3,Pm-3m,4.506638,4.506638,4.506638,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Na (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Ca (2.253, 2.253, 2.253) [0.5, 0.5, 0.5], PeriodicSite: O (2.253, 2.253, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.253, 0.0, 2.253) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.253, 2.253) [0.0, 0.5, 0.5]]",91.52885364358447,"[Element Na, Element Ca, Element O, Element O, Element O]",False,True,-1.3246930925603444,0.5464164819999979,0.0
11,mp,mp-1186112.cif,Ni1 Pt1 O3,NiPtO3,Pm-3m,3.95444,3.95444,3.95444,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ni (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Pt (1.977, 1.977, 1.977) [0.5, 0.5, 0.5], PeriodicSite: O (1.977, 1.977, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.977, 0.0, 1.977) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.977, 1.977) [0.0, 0.5, 0.5]]",61.83793399368838,"[Element Ni, Element Pt, Element O, Element O, Element O]",False,True,0.1984441967499997,1.242403566999986,0.0
12,mp,mp-1075933.cif,Sm1 Ag1 O3,SmAgO3,Pm-3m,4.068937,4.068937,4.068937,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Sm (2.034, 2.034, 2.034) [0.5, 0.5, 0.5], PeriodicSite: Ag (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: O (2.034, 0.0, 0.0) [0.5, 0.0, 0.0], PeriodicSite: O (0.0, 2.034, 0.0) [0.0, 0.5, 0.0], PeriodicSite: O (0.0, 0.0, 2.034) [0.0, 0.0, 0.5]]",67.36633132962034,"[Element Sm, Element Ag, Element O, Element O, Element O]",False,False,-1.6974720175833333,0.42364306416666775,0.0
13,mp,mp-1187494.cif,Tl1 B1 O3,TlBO3,Pm-3m,3.53491,3.53491,3.53491,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Tl (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: B (1.767, 1.767, 1.767) [0.5, 0.5, 0.5], PeriodicSite: O (1.767, 1.767, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.767, 0.0, 1.767) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.767, 1.767) [0.0, 0.5, 0.5]]",44.17078148014977,"[Element Tl, Element B, Element O, Element O, Element O]",False,False,-0.8416906977499998,1.1100852811666684,0.0
14,mp,mp-1183134.cif,Al1 Sb1 O3,AlSbO3,Pm-3m,3.753959,3.753959,3.753959,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Al (1.877, 1.877, 1.877) [0.5, 0.5, 0.5], PeriodicSite: Sb (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: O (1.877, 1.877, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.877, 0.0, 1.877) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.877, 1.877) [0.0, 0.5, 0.5]]",52.901571703463354,"[Element Al, Element Sb, Element O, Element O, Element O]",False,False,-2.27030810525,0.31959952600000463,1.1346000000000007
15,mp,mp-1206820.cif,Ho1 Ru3 C1,HoRu3C,Pm-3m,4.12808859,4.12808859,4.12808859,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ho (2.064, 2.064, 2.064) [0.5, 0.5, 0.5], PeriodicSite: Ru (2.064, 0.0, 0.0) [0.5, -0.0, -0.0], PeriodicSite: Ru (0.0, 2.064, 0.0) [-0.0, 0.5, -0.0], PeriodicSite: Ru (0.0, 0.0, 2.064) [-0.0, 0.0, 0.5], PeriodicSite: C (0.0, 0.0, 0.0) [0.0, -0.0, 0.0]]",70.34723407204834,"[Element Ho, Element Ru, Element Ru, Element Ru, Element C]",True,False,-0.23039485950000085,0.0,0.0
16,mp,mp-1185344.cif,Li1 Eu1 O3,LiEuO3,Pm-3m,3.763456,3.763456,3.763456,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Li (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Eu (1.882, 1.882, 1.882) [0.5, 0.5, 0.5], PeriodicSite: O (0.0, 0.0, 1.882) [0.0, 0.0, 0.5], PeriodicSite: O (0.0, 1.882, 0.0) [0.0, 0.5, 0.0], PeriodicSite: O (1.882, 0.0, 0.0) [0.5, 0.0, 0.0]]",53.30408940567633,"[Element Li, Element Eu, Element O, Element O, Element O]",False,True,-1.9963527839166666,0.2644433970892859,0.0
17,mp,mp-1184599.cif,Gd1 Zr1 O3,GdZrO3,Pm-3m,4.162337,4.162337,4.162337,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Gd (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Zr (2.081, 2.081, 2.081) [0.5, 0.5, 0.5], PeriodicSite: O (2.081, 2.081, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.081, 0.0, 2.081) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.081, 2.081) [0.0, 0.5, 0.5]]",72.1126937347448,"[Element Gd, Element Zr, Element O, Element O, Element O]",False,True,-3.28094451125,0.3928651062000075,0.0
18,mp,mp-1183405.cif,Ba1 Zn1 O3,BaZnO3,Pm-3m,4.11496,4.11496,4.11496,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ba (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Zn (2.057, 2.057, 2.057) [0.5, 0.5, 0.5], PeriodicSite: O (2.057, 2.057, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.057, 0.0, 2.057) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.057, 2.057) [0.0, 0.5, 0.5]]",69.67818890775195,"[Element Ba, Element Zn, Element O, Element O, Element O]",False,True,-1.84494449125,0.17429412799999966,0.0
19,mp,mp-11879.cif,Ba1 Ni1 Sn3,BaNiSn3,I4mm,6.481813811175038,6.481813811175038,6.481813811175038,136.17424325713674,136.17424325713674,63.711067183793034,"(True, True, True)","[PeriodicSite: Ba (0.0, 0.0, 0.0108) [0.0009808, 0.0009808, -0.0], PeriodicSite: Ni (0.0, 0.0, 7.265) [0.6598, 0.6598, -0.0], PeriodicSite: Sn (2.419, 0.0, 2.754) [0.2501, 0.7501, 0.5], PeriodicSite: Sn (0.0, 0.0, 4.705) [0.4273, 0.4273, -0.0], PeriodicSite: Sn (0.0, 2.419, 2.754) [0.7501, 0.2501, 0.5]]",128.8626860024842,"[Element Ba, Element Ni, Element Sn, Element Sn, Element Sn]",True,False,-0.47532961300000026,0.0,0.0
20,mp,mp-1185485.cif,Lu1 Al1 O3,LuAlO3,Pm-3m,3.677248,3.677248,3.677248,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Lu (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Al (1.839, 1.839, 1.839) [0.5, 0.5, 0.5], PeriodicSite: O (1.839, 1.839, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.839, 0.0, 1.839) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.839, 1.839) [0.0, 0.5, 0.5]]",49.724309536241876,"[Element Lu, Element Al, Element O, Element O, Element O]",False,False,-3.55043711725,0.25549233975000796,3.1252000000000004
21,mp,mp-1186884.cif,Rb1 Mg1 O3,RbMgO3,Pm-3m,4.194742,4.194742,4.194742,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Rb (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Mg (2.097, 2.097, 2.097) [0.5, 0.5, 0.5], PeriodicSite: O (2.097, 2.097, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.097, 0.0, 2.097) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.097, 2.097) [0.0, 0.5, 0.5]]",73.81009484134074,"[Element Rb, Element Mg, Element O, Element O, Element O]",False,True,-1.3991112987499996,0.40636991599999917,0.0
22,mp,mp-1206402.cif,Mn3 Hg1 N1,Mn3HgN,Pm-3m,4.044621,4.044621,4.044621,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Mn (2.022, 0.0, 0.0) [0.5, 0.0, 0.0], PeriodicSite: Mn (0.0, 2.022, 0.0) [0.0, 0.5, 0.0], PeriodicSite: Mn (0.0, 0.0, 2.022) [0.0, 0.0, 0.5], PeriodicSite: Hg (2.022, 2.022, 2.022) [0.5, 0.5, 0.5], PeriodicSite: N (0.0, 0.0, 0.0) [0.0, 0.0, 0.0]]",66.16578924560412,"[Element Mn, Element Mn, Element Mn, Element Hg, Element N]",False,True,-0.13634688875862083,0.1079945152499997,0.0
23,mp,mp-1183631.cif,Cd1 B1 O3,CdBO3,Pm-3m,3.501721,3.501721,3.501721,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Cd (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: B (1.751, 1.751, 1.751) [0.5, 0.5, 0.5], PeriodicSite: O (1.751, 1.751, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.751, 0.0, 1.751) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.751, 1.751) [0.0, 0.5, 0.5]]",42.938277854427824,"[Element Cd, Element B, Element O, Element O, Element O]",False,True,-0.9965515030833331,1.021459680125,0.0
24,mp,mp-1013586.cif,Ba3 As1 P1,Ba3AsP,Pm-3m,6.070904,6.070904,6.070904,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ba (0.0, 3.035, 3.035) [0.0, 0.5, 0.5], PeriodicSite: Ba (3.035, 0.0, 3.035) [0.5, 0.0, 0.5], PeriodicSite: Ba (3.035, 3.035, 0.0) [0.5, 0.5, 0.0], PeriodicSite: As (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: P (3.035, 3.035, 3.035) [0.5, 0.5, 0.5]]",223.74848125104208,"[Element Ba, Element Ba, Element Ba, Element As, Element P]",False,False,-0.685562361666667,0.3436735457500051,0.0
25,mp,mp-1183543.cif,Ca1 In1 O3,CaInO3,Pm-3m,4.162759,4.162759,4.162759,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ca (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: In (2.081, 2.081, 2.081) [0.5, 0.5, 0.5], PeriodicSite: O (2.081, 2.081, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.081, 0.0, 2.081) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.081, 2.081) [0.0, 0.5, 0.5]]",72.13462947097263,"[Element Ca, Element In, Element O, Element O, Element O]",False,False,-1.9811914912499993,0.3578972494999997,0.0
26,mp,mp-1013713.cif,Ba3 Bi1 P1,Ba3BiP,Pm-3m,6.562986,6.562986,6.562986,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ba (0.0, 3.281, 3.281) [0.0, 0.5, 0.5], PeriodicSite: Ba (3.281, 0.0, 3.281) [0.5, 0.0, 0.5], PeriodicSite: Ba (3.281, 3.281, 0.0) [0.5, 0.5, 0.0], PeriodicSite: Bi (3.281, 3.281, 3.281) [0.5, 0.5, 0.5], PeriodicSite: P (0.0, 0.0, 0.0) [0.0, 0.0, 0.0]]",282.6860864861611,"[Element Ba, Element Ba, Element Ba, Element Bi, Element P]",False,False,-0.16120829466666642,0.795238896916663,0.0
27,mp,mp-1013737.cif,Ba3 Sb1 P1,Ba3SbP,Pm-3m,6.113177,6.113177,6.113177,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ba (0.0, 3.057, 3.057) [0.0, 0.5, 0.5], PeriodicSite: Ba (3.057, 0.0, 3.057) [0.5, 0.0, 0.5], PeriodicSite: Ba (3.057, 3.057, 0.0) [0.5, 0.5, 0.0], PeriodicSite: Sb (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: P (3.057, 3.057, 3.057) [0.5, 0.5, 0.5]]",228.4551282878871,"[Element Ba, Element Ba, Element Ba, Element Sb, Element P]",False,False,-0.882406670666667,0.15663886391666448,0.2991999999999999
28,mp,mp-10690.cif,Eu1 Co1 Ge3,EuCoGe3,I4mm,4.288636250822851,4.288636477676658,5.787390126325333,111.7474172846591,111.74741308773848,89.9999951004277,"(True, True, True)","[PeriodicSite: Eu (3.341, 3.926, 2.577) [0.9971, 0.9971, 0.9943], PeriodicSite: Co (2.2, 2.586, -0.2734) [0.6573, 0.6573, 0.3146], PeriodicSite: Ge (1.434, 1.686, 3.585) [0.4274, 0.4274, 0.8548], PeriodicSite: Ge (0.5225, 2.954, 1.306) [0.2506, 0.7506, 0.5012], PeriodicSite: Ge (2.832, 0.9885, 1.306) [0.7506, 0.2506, 0.5012]]",90.66108411043238,"[Element Eu, Element Co, Element Ge, Element Ge, Element Ge]",True,True,-0.4926346940000002,0.0,0.0
29,mp,mp-1183976.cif,Cs1 Te1 O3,CsTeO3,Pm-3m,4.259985,4.259985,4.259985,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Cs (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Te (2.13, 2.13, 2.13) [0.5, 0.5, 0.5], PeriodicSite: O (2.13, 2.13, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.13, 0.0, 2.13) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.13, 2.13) [0.0, 0.5, 0.5]]",77.30795936087551,"[Element Cs, Element Te, Element O, Element O, Element O]",False,False,-1.42706548216954,0.3024103986111095,0.0
30,mp,mp-1013702.cif,Ca3 Bi1 P1,Ca3BiP,Pm-3m,5.82,5.82,5.82,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ca (0.0, 2.91, 2.91) [0.0, 0.5, 0.5], PeriodicSite: Ca (2.91, 0.0, 2.91) [0.5, 0.0, 0.5], PeriodicSite: Ca (2.91, 2.91, 0.0) [0.5, 0.5, 0.0], PeriodicSite: Bi (2.91, 2.91, 2.91) [0.5, 0.5, 0.5], PeriodicSite: P (0.0, 0.0, 0.0) [0.0, 0.0, 0.0]]",197.13736800000004,"[Element Ca, Element Ca, Element Ca, Element Bi, Element P]",False,False,-0.13478858266666655,0.8392263179999997,0.0
31,mp,mp-1076711.cif,Sr1 Cu1 O3,SrCuO3,Pm-3m,3.83837744,3.83846023,3.83836534,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Sr (1.919, 1.919, 1.919) [0.5, 0.5, 0.5], PeriodicSite: Cu (0.0, 0.0, 0.0) [0.0, 0.0, -0.0], PeriodicSite: O (1.919, 0.0, 0.0) [0.5, 0.0, 0.0], PeriodicSite: O (0.0, 1.919, 0.0) [0.0, 0.5, -0.0], PeriodicSite: O (0.0, 0.0, 1.919) [-0.0, 0.0, 0.5]]",56.55239894415372,"[Element Sr, Element Cu, Element O, Element O, Element O]",False,True,-1.7415174765833328,0.008269302125001765,0.0
32,mp,mp-10266.cif,Zn1 Fe3 C1,ZnFe3C,Pm-3m,3.77289,3.77289,3.77289,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Zn (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Fe (1.886, 0.0, 1.886) [0.5, 0.0, 0.5], PeriodicSite: Fe (0.0, 1.886, 1.886) [0.0, 0.5, 0.5], PeriodicSite: Fe (1.886, 1.886, 0.0) [0.5, 0.5, 0.0], PeriodicSite: C (1.886, 1.886, 1.886) [0.5, 0.5, 0.5]]",53.705953329388564,"[Element Zn, Element Fe, Element Fe, Element Fe, Element C]",False,True,0.012129932500000962,0.02461800483332688,0.0
33,mp,mp-1183053.cif,Ac1 Ga1 O3,AcGaO3,Pm-3m,3.94626209,3.94626209,3.94626209,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ac (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Ga (1.973, 1.973, 1.973) [0.5, 0.5, 0.5], PeriodicSite: O (1.973, 1.973, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.973, 0.0, 1.973) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.973, 1.973) [0.0, 0.5, 0.5]]",61.455078293307366,"[Element Ac, Element Ga, Element O, Element O, Element O]",True,False,-3.06401599325,0.0,2.895900000000001
34,mp,mp-1183469.cif,Bi1 Pt1 O3,BiPtO3,Pm-3m,4.070707,4.070707,4.070707,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Bi (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Pt (2.035, 2.035, 2.035) [0.5, 0.5, 0.5], PeriodicSite: O (2.035, 2.035, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.035, 0.0, 2.035) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.035, 2.035) [0.0, 0.5, 0.5]]",67.45428325640967,"[Element Bi, Element Pt, Element O, Element O, Element O]",False,False,-0.7653780672499998,0.5484297291250018,0.0
35,mp,mp-1187516.cif,Yb1 Si1 O3,YbSiO3,Pm-3m,3.52433926,3.52433926,3.52433926,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Yb (0.0, 0.0, 0.0) [-0.0, -0.0, -0.0], PeriodicSite: Si (1.762, 1.762, 1.762) [0.5, 0.5, 0.5], PeriodicSite: O (1.762, 1.762, 0.0) [0.5, 0.5, -0.0], PeriodicSite: O (1.762, 0.0, 1.762) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.762, 1.762) [-0.0, 0.5, 0.5]]",43.77570241912949,"[Element Yb, Element Si, Element O, Element O, Element O]",True,False,-3.4320486312500003,0.0,4.068899999999999
36,mp,mp-1016829.cif,Mg1 Ru1 O3,MgRuO3,Pm-3m,3.883346,3.883346,3.883346,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Mg (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Ru (1.942, 1.942, 1.942) [0.5, 0.5, 0.5], PeriodicSite: O (1.942, 1.942, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.942, 0.0, 1.942) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.942, 1.942) [0.0, 0.5, 0.5]]",58.5623184227951,"[Element Mg, Element Ru, Element O, Element O, Element O]",False,True,-1.46274148925,0.6339806869999993,0.0
37,mp,mp-1185514.cif,Lu1 Ge1 O3,LuGeO3,Pm-3m,3.876011,3.876011,3.876011,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Lu (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Ge (1.938, 1.938, 1.938) [0.5, 0.5, 0.5], PeriodicSite: O (1.938, 1.938, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.938, 0.0, 1.938) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.938, 1.938) [0.0, 0.5, 0.5]]",58.23110114881499,"[Element Lu, Element Ge, Element O, Element O, Element O]",False,False,-2.2615310222500007,0.8114217970625042,0.0
38,mp,mp-1184325.cif,Eu1 Be1 O3,EuBeO3,Pm-3m,3.642742,3.642742,3.642742,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Eu (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Be (1.821, 1.821, 1.821) [0.5, 0.5, 0.5], PeriodicSite: O (1.821, 1.821, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.821, 0.0, 1.821) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.821, 1.821) [0.0, 0.5, 0.5]]",48.33761733293479,"[Element Eu, Element Be, Element O, Element O, Element O]",False,True,-2.5724079342499997,0.2615740819999992,0.0
39,mp,mp-11269.cif,Ba1 Sn3 Pd1,BaSn3Pd,I4mm,4.936751667106215,4.936751817042512,6.628744193915609,111.86213095804081,111.86212816271157,90.00001054218387,"(True, True, True)","[PeriodicSite: Ba (3.843, 4.515, 2.964) [1.0, 1.0, 1.0], PeriodicSite: Sn (3.249, 1.124, 1.478) [0.7495, 0.2495, 0.4991], PeriodicSite: Sn (1.582, 1.858, 3.958) [0.4126, 0.4126, 0.8251], PeriodicSite: Sn (0.5906, 3.387, 1.478) [0.2495, 0.7495, 0.4991], PeriodicSite: Pd (2.503, 2.94, -0.3895) [0.6504, 0.6504, 0.3008]]",137.33625612600136,"[Element Ba, Element Sn, Element Sn, Element Sn, Element Pd]",True,False,-0.6468947850000006,0.0,0.0
